id_key	nmea_telegram	update_utcdate
744	$PSCMSM2,135731.00,A,TEY,1,F,0.00,15*45	2018-04-20 14:00:38.600
745	$PSCMSM2,135732.00,A,TEY,1,H,5.69,15*42	2018-04-20 14:00:38.687
746	$PSCMGLL,5306.64,N,00954.58,W,140033.00,A,A*63	2018-04-20 14:00:38.787
747	$PSCMVTG,128.00,T,131.00,M,3.40,N,6.30,K,A*33	2018-04-20 14:00:38.883
748	$PSCMZDA,135733.00,20,04,2018,00,00*71	2018-04-20 14:00:38.967
749	$PSCMSM2,135733.00,V,TSP,1,X,-0.09,0*41	2018-04-20 14:00:39.220
750	$PSCMSM2,135733.00,V,TSP,1,Y,0.66,0*64	2018-04-20 14:00:39.303
751	$PSCMSM2,135733.00,V,DST,7,,20.00,15*29	2018-04-20 14:00:39.387
752	$PSCMSM2,135733.00,A,TS,2,F,6.00,1*38	2018-04-20 14:00:39.470
753	$PSCMSM2,135733.00,A,TEY,1,C,0.00,15*42	2018-04-20 14:00:39.887
754	$PSCMSM2,135733.00,A,TEY,1,F,0.00,15*47	2018-04-20 14:00:39.973
755	$PSCMSM2,135733.00,A,TEY,1,H,5.50,15*49	2018-04-20 14:00:40.060
756	$PSCMGLL,5306.64,N,00954.58,W,140035.00,A,A*65	2018-04-20 14:00:40.160
757	$PSCMZDA,135734.00,20,04,2018,00,00*76	2018-04-20 14:00:40.340
758	$PSCMSM2,135734.00,V,DST,1,,67.13,15*29	2018-04-20 14:00:40.503
759	$PSCMSM2,135734.00,A,TSP,1,Y,0.65,0*77	2018-04-20 14:00:40.587
760	$PSCMSM2,135734.00,V,TSP,1,X,-0.09,0*46	2018-04-20 14:00:40.673
761	$PSCMSM2,135734.00,V,TS,2,F,6.00,1*28	2018-04-20 14:00:40.840
762	$PSCMSM2,135734.00,V,TS,2,O,16.81,1*19	2018-04-20 14:00:40.923
763	$PSCMSM2,135734.00,A,TEY,1,O,5.38,15*47	2018-04-20 14:00:41.173
764	$PSCMSM2,135734.00,A,TEY,1,C,0.00,15*45	2018-04-20 14:00:41.260
765	$PSCMSM2,135734.00,A,TEY,1,F,0.00,15*40	2018-04-20 14:00:41.343
766	$PSCMSM2,135734.00,A,TEY,1,H,5.38,15*40	2018-04-20 14:00:41.430
767	$PSCMGLL,5306.64,N,00954.58,W,140036.00,A,A*66	2018-04-20 14:00:41.530
768	$PSCMZDA,135735.00,20,04,2018,00,00*77	2018-04-20 14:00:41.890
769	$PSCMDBS,302.45,f,92.19,M,50.41,F*28	2018-04-20 14:00:41.917
770	$PSCMSM2,135735.00,V,DST,1,,67.81,15*23	2018-04-20 14:00:41.920
771	$PSCMSM2,135735.00,V,TSP,1,Y,0.65,0*61	2018-04-20 14:00:41.960
772	$PSCMSM2,135735.00,V,TSP,1,X,-0.09,0*47	2018-04-20 14:00:42.043
773	$PSCMSM2,135735.00,V,DST,7,,20.19,15*27	2018-04-20 14:00:42.130
774	$PSCMSM2,135735.00,A,TS,2,C,0.00,15*08	2018-04-20 14:00:42.213
775	$PSCMSM2,135735.00,V,TS,2,O,15.56,15*24	2018-04-20 14:00:42.380
776	$PSCMSM2,135735.00,V,TS,2,H,15.56,15*23	2018-04-20 14:00:42.473
777	$PSCMSM2,135735.00,A,TEY,1,C,0.00,15*44	2018-04-20 14:00:42.637
778	$PSCMSM2,135736.00,A,TEY,1,F,0.00,15*42	2018-04-20 14:00:42.723
779	$PSCMGLL,5306.64,N,00954.57,W,140038.00,A,A*67	2018-04-20 14:00:42.910
780	$PSCMZDA,135737.00,20,04,2018,00,00*75	2018-04-20 14:00:43.090
781	$PSCMDBS,303.89,f,92.63,M,50.65,F*22	2018-04-20 14:00:43.170
782	$PSCMSM2,135737.00,A,DST,1,,68.88,15*30	2018-04-20 14:00:43.253
783	$PSCMSM2,135737.00,V,TSP,1,Y,0.65,0*63	2018-04-20 14:00:43.337
784	$PSCMSM2,135737.00,V,TSP,1,X,-0.09,0*45	2018-04-20 14:00:43.423
785	$PSCMSM2,135737.00,V,TS,2,O,15.13,15*27	2018-04-20 14:00:43.760
786	$PSCMSM2,135737.00,V,TS,2,H,15.13,15*20	2018-04-20 14:00:43.847
787	$PSCMSM2,135737.00,A,TEY,1,C,0.00,15*46	2018-04-20 14:00:44.017
788	$PSCMSM2,135737.00,A,TEY,1,F,0.00,15*43	2018-04-20 14:00:44.103
789	$PSCMGLL,5306.64,N,00954.57,W,140039.00,A,A*66	2018-04-20 14:00:44.287
790	$PSCMVTG,119.00,T,123.00,M,3.40,N,6.30,K,A*32	2018-04-20 14:00:44.387
791	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:00:44.547
792	$PSCMSM2,135738.00,V,DST,7,,20.38,15*29	2018-04-20 14:00:44.887
793	$PSCMSM2,135738.00,V,TS,2,C,0.00,15*12	2018-04-20 14:00:44.970
794	$PSCMSM2,135738.00,V,TS,2,F,6.00,15*11	2018-04-20 14:00:45.053
795	$PSCMSM2,135738.00,V,TS,2,O,14.69,15*24	2018-04-20 14:00:45.140
796	$PSCMSM2,135738.00,V,TS,2,H,14.69,15*23	2018-04-20 14:00:45.223
797	$PSCMSM2,135738.00,A,TEY,1,O,5.25,15*47	2018-04-20 14:00:45.310
798	$PSCMSM2,135738.00,A,TEY,1,C,0.00,15*49	2018-04-20 14:00:45.393
799	$PSCMSM2,135738.00,A,TEY,1,H,5.25,15*40	2018-04-20 14:00:45.567
800	$PSCMGLL,5306.64,N,00954.57,W,140040.00,A,A*68	2018-04-20 14:00:45.667
801	$PSCMVTG,125.00,T,129.00,M,3.40,N,6.30,K,A*37	2018-04-20 14:00:45.763
802	$PSCMSM2,135739.00,V,DST,1,,70.44,15*20	2018-04-20 14:00:46.013
803	$PSCMSM2,135739.00,V,TS,2,C,0.00,15*13	2018-04-20 14:00:46.350
804	$PSCMSM2,135739.00,V,TS,2,F,6.00,15*10	2018-04-20 14:00:46.433
805	$PSCMSM2,135739.00,V,TS,2,O,14.13,15*28	2018-04-20 14:00:46.520
806	$PSCMSM2,135739.00,A,TEY,1,O,5.25,15*46	2018-04-20 14:00:46.690
807	$PSCMSM2,135740.00,A,TEY,1,C,0.00,15*46	2018-04-20 14:00:46.777
808	$PSCMSM2,135740.00,A,TEY,1,F,0.00,15*43	2018-04-20 14:00:46.860
809	$PSCMGLL,5306.6400,N,00954.5678,W,140042.00,A,A*64	2018-04-20 14:00:47.057
810	$PSCMVTG,130.00,T,133.00,M,3.40,N,6.30,K,A*38	2018-04-20 14:00:47.153
811	$PSCMZDA,135741.00,20,04,2018,00,00*74	2018-04-20 14:00:47.237
812	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:00:47.317
813	$PSCMSM2,135741.00,V,TSP,1,Y,0.65,0*62	2018-04-20 14:00:47.483
814	$PSCMSM2,135741.00,V,TSP,1,X,-0.09,0*44	2018-04-20 14:00:47.570
815	$PSCMSM2,135741.00,V,TS,2,C,0.00,1*29	2018-04-20 14:00:47.900
816	$PSCMSM2,135741.00,A,TEY,1,C,0.00,15*47	2018-04-20 14:00:48.153
817	$PSCMSM2,135741.00,A,TEY,1,F,0.00,15*42	2018-04-20 14:00:48.240
818	$PSCMVTG,131.00,T,135.00,M,3.20,N,5.93,K,A*33	2018-04-20 14:00:48.523
819	$PSCMZDA,135742.00,20,04,2018,00,00*77	2018-04-20 14:00:48.607
820	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:00:48.687
821	$PSCMSM2,135742.00,V,TSP,1,Y,0.65,0*61	2018-04-20 14:00:48.853
822	$PSCMSM2,135742.00,V,TSP,1,X,-0.09,0*47	2018-04-20 14:00:48.940
823	$PSCMSM2,135742.00,V,TS,2,F,6.00,1*29	2018-04-20 14:00:49.107
824	$PSCMSM2,135742.00,V,TS,2,O,13.06,1*12	2018-04-20 14:00:49.190
825	$PSCMSM2,135742.00,V,TS,2,H,13.06,1*15	2018-04-20 14:00:49.353
826	$PSCMSM2,135742.00,A,TEY,1,C,0.00,15*44	2018-04-20 14:00:49.523
827	$PSCMSM2,135742.00,A,TEY,1,F,0.00,15*41	2018-04-20 14:00:49.610
828	$PSCMSM2,135742.00,A,TEY,1,H,5.13,15*48	2018-04-20 14:00:49.697
829	$PSCMZDA,135744.00,20,04,2018,00,00*71	2018-04-20 14:00:49.977
830	$PSCMDBS,301.02,f,91.75,M,50.17,F*22	2018-04-20 14:00:50.057
831	$PSCMSM2,135744.00,A,TSP,1,X,-0.09,0*56	2018-04-20 14:00:50.230
832	$PSCMSM2,135744.00,V,TSP,1,Y,0.65,0*67	2018-04-20 14:00:50.310
833	$PSCMSM2,135744.00,V,TS,2,O,12.63,0*17	2018-04-20 14:00:50.643
834	$PSCMSM2,135744.00,V,TS,2,H,12.63,0*10	2018-04-20 14:00:50.727
835	$PSCMSM2,135744.00,A,TEY,1,C,0.00,15*42	2018-04-20 14:00:50.897
836	$PSCMSM2,135744.00,A,TEY,1,F,0.00,15*47	2018-04-20 14:00:50.980
837	$PSCMVTG,124.00,T,127.00,M,3.20,N,5.93,K,A*34	2018-04-20 14:00:51.263
838	$PSCMZDA,135745.00,20,04,2018,00,00*70	2018-04-20 14:00:51.347
839	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:00:51.427
840	$PSCMSM2,135745.00,A,DST,1,,74.00,15*38	2018-04-20 14:00:51.513
841	$PSCMSM2,135745.00,V,TSP,1,X,-0.09,0*40	2018-04-20 14:00:51.597
842	$PSCMSM2,135745.00,V,TSP,1,Y,0.65,0*66	2018-04-20 14:00:51.680
843	$PSCMSM2,135745.00,V,DST,7,,20.94,15*25	2018-04-20 14:00:51.767
844	$PSCMSM2,135745.00,V,TS,2,O,12.38,0*18	2018-04-20 14:00:52.013
845	$PSCMSM2,135745.00,A,TEY,1,O,5.13,15*48	2018-04-20 14:00:52.180
846	$PSCMSM2,135745.00,A,TEY,1,C,0.00,15*43	2018-04-20 14:00:52.267
847	$PSCMSM2,135745.00,A,TEY,1,F,0.00,15*46	2018-04-20 14:00:52.353
848	$PSCMZDA,135746.00,20,04,2018,00,00*73	2018-04-20 14:00:52.720
849	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:00:52.797
850	$PSCMSM2,135746.00,V,DST,1,,74.63,15*29	2018-04-20 14:00:52.883
851	$PSCMSM2,135746.00,V,TSP,1,X,-0.09,0*43	2018-04-20 14:00:52.970
852	$PSCMSM2,135746.00,V,TSP,1,Y,0.65,0*65	2018-04-20 14:00:53.050
853	$PSCMSM2,135746.00,V,TS,2,O,12.00,0*10	2018-04-20 14:00:53.383
854	$PSCMSM2,135746.00,V,TS,2,H,12.00,0*17	2018-04-20 14:00:53.467
855	$PSCMSM2,135746.00,A,TEY,1,C,0.00,15*40	2018-04-20 14:00:53.637
856	$PSCMSM2,135746.00,A,TEY,1,F,0.00,15*45	2018-04-20 14:00:53.723
857	$PSCMGLL,5306.64,N,00954.56,W,140048.00,A,A*61	2018-04-20 14:00:53.910
858	$PSCMVTG,114.00,T,117.00,M,3.20,N,5.93,K,A*34	2018-04-20 14:00:54.007
859	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:00:54.170
860	$PSCMSM2,135748.00,V,DST,1,,75.38,15*28	2018-04-20 14:00:54.253
861	$PSCMSM2,135748.00,A,TS,2,O,12.00,0*09	2018-04-20 14:00:54.593
862	$PSCMSM2,135748.00,V,TS,2,C,0.00,0*21	2018-04-20 14:00:54.673
863	$PSCMSM2,135748.00,V,TS,2,F,6.00,0*22	2018-04-20 14:00:54.753
864	$PSCMSM2,135748.00,V,TS,2,H,12.00,0*19	2018-04-20 14:00:54.840
865	$PSCMGLL,5306.64,N,00954.56,W,140050.00,A,A*68	2018-04-20 14:00:55.280
866	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:00:55.540
867	$PSCMSM2,135749.00,A,DST,1,,75.88,15*35	2018-04-20 14:00:55.623
868	$PSCMSM2,135749.00,A,DST,7,,21.44,15*32	2018-04-20 14:00:55.880
869	$PSCMSM2,135749.00,A,TS,2,F,6.00,1*35	2018-04-20 14:00:55.960
870	$PSCMSM2,135749.00,V,TS,2,C,0.00,1*21	2018-04-20 14:00:56.123
871	$PSCMGLL,5306.64,N,00954.56,W,140051.00,A,A*69	2018-04-20 14:00:56.650
872	$PSCMZDA,135750.00,20,04,2018,00,00*74	2018-04-20 14:00:56.830
873	$PSCMSM2,135750.00,V,TSP,1,X,-0.09,0*44	2018-04-20 14:00:57.080
874	$PSCMSM2,135750.00,V,TSP,1,Y,0.65,0*62	2018-04-20 14:00:57.163
875	$PSCMSM2,135750.00,A,DST,7,,21.75,15*38	2018-04-20 14:00:57.250
876	$PSCMSM2,135750.00,V,TS,2,O,11.88,1*15	2018-04-20 14:00:57.413
877	$PSCMSM2,135750.00,V,TS,2,C,0.00,1*29	2018-04-20 14:00:57.497
878	$PSCMSM2,135750.00,V,TS,2,H,11.88,1*12	2018-04-20 14:00:57.580
879	$PSCMSM2,135750.00,A,TEY,1,O,4.94,15*42	2018-04-20 14:00:57.663
880	$PSCMSM2,135751.00,A,TEY,1,C,0.00,15*46	2018-04-20 14:00:57.750
881	$PSCMSM2,135751.00,A,TEY,1,F,0.00,15*43	2018-04-20 14:00:57.837
882	$PSCMSM2,135751.00,A,TEY,1,H,4.94,15*44	2018-04-20 14:00:57.920
883	$PSCMGLL,5306.64,N,00954.55,W,140053.00,A,A*68	2018-04-20 14:00:58.020
884	$PSCMVTG,128.00,T,132.00,M,3.10,N,5.74,K,A*36	2018-04-20 14:00:58.120
885	$PSCMZDA,135752.00,20,04,2018,00,00*76	2018-04-20 14:00:58.200
886	$PSCMSM2,135752.00,V,DST,1,,76.81,15*22	2018-04-20 14:00:58.367
887	$PSCMSM2,135752.00,A,TSP,1,Y,0.65,0*77	2018-04-20 14:00:58.450
888	$PSCMSM2,135752.00,V,TSP,1,X,-0.09,0*46	2018-04-20 14:00:58.537
889	$PSCMSM2,135752.00,A,TS,2,C,0.00,14*08	2018-04-20 14:00:58.703
890	$PSCMSM2,135752.00,V,TS,2,O,11.50,14*26	2018-04-20 14:00:58.873
891	$PSCMSM2,135752.00,V,TS,2,H,11.50,14*21	2018-04-20 14:00:58.960
892	$PSCMSM2,135752.00,A,TEY,1,C,0.00,15*45	2018-04-20 14:00:59.130
893	$PSCMSM2,135752.00,A,TEY,1,F,0.00,15*40	2018-04-20 14:00:59.217
894	$PSCMGLL,5306.63,N,00954.55,W,140054.00,A,A*68	2018-04-20 14:00:59.400
895	$PSCMVTG,136.00,T,140.00,M,3.20,N,5.93,K,A*36	2018-04-20 14:00:59.500
896	$PSCMZDA,135753.00,20,04,2018,00,00*77	2018-04-20 14:00:59.583
897	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:00:59.660
898	$PSCMSM2,135753.00,V,DST,1,,77.31,15*29	2018-04-20 14:00:59.747
899	$PSCMSM2,135753.00,V,TSP,1,Y,0.65,0*61	2018-04-20 14:00:59.830
900	$PSCMSM2,135753.00,V,TSP,1,X,-0.09,0*47	2018-04-20 14:00:59.917
901	$PSCMSM2,135753.00,A,TEY,1,C,0.00,15*44	2018-04-20 14:01:00.510
902	$PSCMSM2,135753.00,A,TEY,1,F,0.00,15*41	2018-04-20 14:01:00.593
903	$PSCMGLL,5306.63,N,00954.55,W,140055.00,A,A*69	2018-04-20 14:01:00.780
904	$PSCMVTG,130.00,T,134.00,M,3.20,N,5.93,K,A*33	2018-04-20 14:01:00.877
905	$PSCMZDA,135755.00,20,04,2018,00,00*71	2018-04-20 14:01:00.960
906	$PSCMDBS,302.45,f,92.19,M,50.41,F*28	2018-04-20 14:01:01.040
907	$PSCMSM2,135755.00,A,DST,1,,77.56,15*39	2018-04-20 14:01:01.123
908	$PSCMSM2,135755.00,A,TSP,1,Y,0.65,0*70	2018-04-20 14:01:01.210
909	$PSCMSM2,135755.00,V,TSP,1,X,-0.09,0*41	2018-04-20 14:01:01.293
910	$PSCMSM2,135755.00,A,TS,2,O,10.50,3*01	2018-04-20 14:01:01.463
911	$PSCMSM2,135755.00,V,TS,2,H,10.50,3*11	2018-04-20 14:01:01.710
912	$PSCMSM2,135755.00,A,TEY,1,C,0.00,15*42	2018-04-20 14:01:01.880
913	$PSCMSM2,135755.00,A,TEY,1,F,0.00,15*47	2018-04-20 14:01:01.963
914	$PSCMVTG,121.00,T,124.00,M,3.20,N,5.93,K,A*32	2018-04-20 14:01:02.247
915	$PSCMZDA,135756.00,20,04,2018,00,00*72	2018-04-20 14:01:02.330
916	$PSCMDBS,303.89,f,92.63,M,50.65,F*22	2018-04-20 14:01:02.410
917	$PSCMSM2,135756.00,V,TSP,1,Y,0.65,0*64	2018-04-20 14:01:02.580
918	$PSCMSM2,135756.00,V,TSP,1,X,-0.09,0*42	2018-04-20 14:01:02.663
919	$PSCMSM2,135756.00,V,TS,2,O,10.25,3*17	2018-04-20 14:01:02.833
920	$PSCMSM2,135756.00,V,TS,2,H,10.25,3*10	2018-04-20 14:01:03.080
921	$PSCMSM2,135756.00,A,TEY,1,O,5.00,15*48	2018-04-20 14:01:03.167
922	$PSCMSM2,135756.00,A,TEY,1,C,0.00,15*41	2018-04-20 14:01:03.250
923	$PSCMSM2,135756.00,A,TEY,1,F,0.00,15*44	2018-04-20 14:01:03.337
924	$PSCMGLL,5306.63,N,00954.55,W,140058.00,A,A*64	2018-04-20 14:01:03.520
925	$PSCMVTG,109.00,T,113.00,M,3.40,N,6.30,K,A*30	2018-04-20 14:01:03.620
926	$PSCMZDA,135757.00,20,04,2018,00,00*73	2018-04-20 14:01:03.703
927	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:01:03.780
928	$PSCMSM2,135757.00,A,DST,1,,78.13,15*35	2018-04-20 14:01:03.867
929	$PSCMSM2,135757.00,A,TSP,1,X,-0.09,0*54	2018-04-20 14:01:03.953
930	$PSCMSM2,135757.00,V,TSP,1,Y,0.65,0*65	2018-04-20 14:01:04.037
931	$PSCMSM2,135757.00,A,TS,2,F,5.00,1*39	2018-04-20 14:01:04.200
932	$PSCMSM2,135757.00,V,TS,2,O,9.81,1*22	2018-04-20 14:01:04.283
933	$PSCMSM2,135757.00,V,TS,2,H,9.81,1*25	2018-04-20 14:01:04.447
934	$PSCMSM2,135757.00,A,TEY,1,O,5.00,15*49	2018-04-20 14:01:04.530
935	$PSCMSM2,135757.00,A,TEY,1,C,0.00,15*40	2018-04-20 14:01:04.617
936	$PSCMSM2,135757.00,A,TEY,1,F,0.00,15*45	2018-04-20 14:01:04.700
937	$PSCMSM2,135758.00,A,TEY,1,H,5.00,15*41	2018-04-20 14:01:04.787
938	$PSCMGLL,5306.63,N,00954.55,W,140059.00,A,A*65	2018-04-20 14:01:04.887
939	$PSCMSM2,135759.00,V,DST,1,,78.38,15*25	2018-04-20 14:01:05.233
940	$PSCMSM2,135759.00,V,DST,7,,22.56,15*24	2018-04-20 14:01:05.487
941	$PSCMSM2,135759.00,V,TS,2,F,5.00,1*20	2018-04-20 14:01:05.570
942	$PSCMSM2,135759.00,V,TS,2,O,9.50,1*20	2018-04-20 14:01:05.650
943	$PSCMSM2,135759.00,V,TS,2,C,0.00,1*20	2018-04-20 14:01:05.730
944	$PSCMSM2,135759.00,V,TS,2,H,9.50,1*27	2018-04-20 14:01:05.813
945	$PSCMSM2,135759.00,A,TEY,1,O,5.00,15*47	2018-04-20 14:01:05.897
946	$PSCMSM2,135759.00,A,TEY,1,H,5.00,15*40	2018-04-20 14:01:06.153
947	$PSCMGLL,5306.63,N,00954.54,W,140101.00,A,A*68	2018-04-20 14:01:06.253
948	$PSCMVTG,114.00,T,118.00,M,3.10,N,5.74,K,A*31	2018-04-20 14:01:06.350
949	$PSCMSM2,135800.00,V,DST,1,,78.63,15*28	2018-04-20 14:01:06.600
950	$PSCMSM2,135800.00,V,TSP,1,Y,0.65,0*68	2018-04-20 14:01:06.770
951	$PSCMSM2,135800.00,A,TS,2,C,0.00,15*01	2018-04-20 14:01:06.937
952	$PSCMSM2,135800.00,V,TS,2,F,5.00,15*16	2018-04-20 14:01:07.020
953	$PSCMSM2,135800.00,V,TS,2,O,9.06,15*15	2018-04-20 14:01:07.103
954	$PSCMSM2,135800.00,V,TS,2,H,9.06,15*12	2018-04-20 14:01:07.187
955	$PSCMSM2,135800.00,A,TEY,1,O,5.00,15*44	2018-04-20 14:01:07.273
956	$PSCMSM2,135800.00,A,TEY,1,F,0.00,15*48	2018-04-20 14:01:07.443
957	$PSCMSM2,135800.00,A,TEY,1,H,5.00,15*43	2018-04-20 14:01:07.530
958	$PSCMVTG,127.00,T,130.00,M,2.90,N,5.37,K,A*35	2018-04-20 14:01:07.727
959	$PSCMSM2,135801.00,V,DST,1,,78.94,15*21	2018-04-20 14:01:07.977
960	$PSCMSM2,135801.00,V,TSP,1,Y,0.65,0*69	2018-04-20 14:01:08.143
961	$PSCMSM2,135801.00,V,TS,2,C,0.00,15*17	2018-04-20 14:01:08.313
962	$PSCMSM2,135801.00,V,TS,2,F,5.00,15*17	2018-04-20 14:01:08.397
963	$PSCMSM2,135801.00,V,TS,2,O,8.88,15*13	2018-04-20 14:01:08.480
964	$PSCMSM2,135801.00,V,TS,2,H,8.88,15*14	2018-04-20 14:01:08.563
965	$PSCMSM2,135801.00,A,TEY,1,O,5.13,15*47	2018-04-20 14:01:08.650
966	$PSCMSM2,135802.00,A,TEY,1,H,5.13,15*43	2018-04-20 14:01:08.903
967	$PSCMSM2,135803.00,V,TS,2,C,0.00,15*15	2018-04-20 14:01:09.687
968	$PSCMSM2,135803.00,V,TS,2,F,5.00,15*15	2018-04-20 14:01:09.770
969	$PSCMSM2,135803.00,V,TS,2,H,8.69,15*19	2018-04-20 14:01:09.937
970	$PSCMSM2,135803.00,A,TEY,1,O,5.13,15*45	2018-04-20 14:01:10.023
971	$PSCMSM2,135803.00,A,TEY,1,H,5.13,15*42	2018-04-20 14:01:10.280
972	$PSCMVTG,128.00,T,131.00,M,3.10,N,5.74,K,A*35	2018-04-20 14:01:10.477
973	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:10.640
974	$PSCMSM2,135804.00,V,DST,7,,23.06,15*27	2018-04-20 14:01:10.980
975	$PSCMSM2,135804.00,V,TS,2,C,0.00,15*12	2018-04-20 14:01:11.063
976	$PSCMSM2,135804.00,V,TS,2,F,5.00,15*12	2018-04-20 14:01:11.147
977	$PSCMSM2,135804.00,V,TS,2,O,8.44,15*16	2018-04-20 14:01:11.230
978	$PSCMSM2,135804.00,V,TS,2,H,8.44,15*11	2018-04-20 14:01:11.313
979	$PSCMSM2,135804.00,A,TEY,1,O,5.13,15*42	2018-04-20 14:01:11.470
980	$PSCMSM2,135804.00,A,TEY,1,C,0.00,15*49	2018-04-20 14:01:11.490
981	$PSCMSM2,135804.00,A,TEY,1,H,5.13,15*45	2018-04-20 14:01:11.653
982	$PSCMVTG,122.00,T,126.00,M,3.10,N,5.74,K,A*39	2018-04-20 14:01:11.970
983	$PSCMDBS,301.02,f,91.75,M,50.17,F*22	2018-04-20 14:01:12.013
984	$PSCMSM2,135805.00,A,DST,1,,79.38,15*35	2018-04-20 14:01:12.100
985	$PSCMSM2,135805.00,A,TSP,1,X,-0.06,1*52	2018-04-20 14:01:12.187
986	$PSCMSM2,135805.00,V,DST,7,,23.13,15*22	2018-04-20 14:01:12.353
987	$PSCMSM2,135805.00,A,TS,2,O,8.00,4*30	2018-04-20 14:01:12.433
988	$PSCMSM2,135805.00,V,TS,2,C,0.00,4*23	2018-04-20 14:01:12.517
989	$PSCMSM2,135805.00,V,TS,2,F,5.00,4*23	2018-04-20 14:01:12.597
990	$PSCMSM2,135805.00,V,TS,2,H,8.00,4*20	2018-04-20 14:01:12.680
991	$PSCMSM2,135806.00,A,TEY,1,O,5.25,15*45	2018-04-20 14:01:12.763
992	$PSCMSM2,135806.00,A,TEY,1,H,5.25,15*42	2018-04-20 14:01:13.020
993	$PSCMGLL,5306.63,N,00954.53,W,140108.00,A,A*66	2018-04-20 14:01:13.120
994	$PSCMZDA,135807.00,20,04,2018,00,00*79	2018-04-20 14:01:13.303
995	$PSCMDBS,302.45,f,92.19,M,50.41,F*28	2018-04-20 14:01:13.380
996	$PSCMSM2,135807.00,V,TSP,1,X,-0.06,1*47	2018-04-20 14:01:13.553
997	$PSCMSM2,135807.00,V,DST,7,,23.25,15*25	2018-04-20 14:01:13.720
998	$PSCMSM2,135807.00,A,TS,2,C,0.00,15*06	2018-04-20 14:01:13.803
999	$PSCMSM2,135807.00,V,TS,2,F,5.00,15*11	2018-04-20 14:01:13.890
1000	$PSCMSM2,135807.00,V,TS,2,O,7.69,15*15	2018-04-20 14:01:13.970
1001	$PSCMSM2,135807.00,V,TS,2,H,7.69,15*12	2018-04-20 14:01:14.053
1002	$PSCMSM2,135807.00,A,TEY,1,O,5.13,15*41	2018-04-20 14:01:14.140
1003	$PSCMSM2,135807.00,A,TEY,1,H,5.13,15*46	2018-04-20 14:01:14.397
1004	$PSCMGLL,5306.63,N,00954.53,W,140109.00,A,A*67	2018-04-20 14:01:14.497
1005	$PSCMVTG,122.00,T,125.00,M,3.30,N,6.11,K,A*38	2018-04-20 14:01:14.593
1006	$PSCMZDA,135808.00,20,04,2018,00,00*76	2018-04-20 14:01:14.677
1007	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:01:14.757
1008	$PSCMSM2,135808.00,V,DST,1,,79.63,15*21	2018-04-20 14:01:14.843
1009	$PSCMSM2,135808.00,V,TSP,1,X,-0.06,1*48	2018-04-20 14:01:14.927
1010	$PSCMSM2,135808.00,V,TSP,1,Y,0.65,1*61	2018-04-20 14:01:15.010
1011	$PSCMSM2,135808.00,A,DST,7,,23.38,15*31	2018-04-20 14:01:15.097
1012	$PSCMSM2,135808.00,V,TS,2,O,7.63,15*10	2018-04-20 14:01:15.347
1013	$PSCMSM2,135808.00,V,TS,2,H,7.63,15*17	2018-04-20 14:01:15.430
1014	$PSCMSM2,135808.00,A,TEY,1,C,0.00,15*45	2018-04-20 14:01:15.600
1015	$PSCMSM2,135808.00,A,TEY,1,F,0.00,15*40	2018-04-20 14:01:15.683
1016	$PSCMSM2,135809.00,A,TEY,1,H,5.13,15*48	2018-04-20 14:01:15.770
1017	$PSCMVTG,124.00,T,128.00,M,3.30,N,6.11,K,A*33	2018-04-20 14:01:15.977
1018	$PSCMSM2,135810.00,V,DST,1,,79.81,15*24	2018-04-20 14:01:16.223
1019	$PSCMSM2,135810.00,V,TSP,1,X,-0.06,1*41	2018-04-20 14:01:16.310
1020	$PSCMSM2,135810.00,V,TSP,1,Y,0.65,1*68	2018-04-20 14:01:16.393
1021	$PSCMSM2,135810.00,V,DST,7,,23.44,15*24	2018-04-20 14:01:16.480
1022	$PSCMSM2,135810.00,V,TS,2,C,0.00,15*17	2018-04-20 14:01:16.560
1023	$PSCMSM2,135810.00,V,TS,2,F,5.00,15*17	2018-04-20 14:01:16.643
1024	$PSCMSM2,135810.00,V,TS,2,O,7.50,15*19	2018-04-20 14:01:16.730
1025	$PSCMSM2,135810.00,A,TEY,1,O,5.13,15*47	2018-04-20 14:01:16.897
1026	$PSCMSM2,135810.00,A,TEY,1,F,0.00,15*49	2018-04-20 14:01:17.070
1027	$PSCMSM2,135810.00,A,TEY,1,H,5.13,15*40	2018-04-20 14:01:17.153
1028	$PSCMVTG,121.00,T,125.00,M,3.10,N,5.74,K,A*39	2018-04-20 14:01:17.353
1029	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:17.517
